geneID	txID	gene	transcript
gene-Clcn7	rna-NM_011930	1	NA
gene-Unkl	rna-XR_003952197	1	NA
gene-Unkl	rna-XM_011246684	1	NA
gene-Unkl	rna-NM_001357876	1	NA
gene-Unkl	rna-NM_001357877	1	NA
gene-Unkl	rna-NM_001197024	1	NA
gene-Unkl	rna-XM_006525024	1	NA
gene-Unkl	rna-NM_028789	1	NA
gene-Gnptg	rna-XR_004939505	1	NA
gene-Gnptg	rna-XM_036160463	1	NA
gene-Gnptg	rna-NM_172529	1	NA
gene-Tsr3	rna-XM_006524842	1	NA
gene-Tsr3	rna-XM_006524840	1	NA
gene-Tsr3	rna-NM_026676	1	NA
gene-Baiap3	rna-XM_006524643	0.921620167287017	NA
gene-Baiap3	rna-NM_001163270	0.921620167287017	NA
gene-Lmf1	rna-XM_030250137	1	NA
gene-Lmf1	rna-XM_006525095	1	NA
gene-Lmf1	rna-NM_029624	1	NA
gene-Chtf18	rna-NM_145409	1	NA
gene-Chtf18	rna-XM_006524017	1	NA
gene-Rpusd1	rna-XM_006523414	1	NA
gene-Rpusd1	rna-XM_006523416	1	NA
gene-Rpusd1	rna-NM_001357176	1	NA
gene-Rpusd1	rna-NM_028009	1	NA
gene-Ciao3	rna-NM_026238	0.961598213411207	NA
gene-Ciao3	rna-XM_006524828	0.961598213411207	NA
gene-Ciao3	rna-XM_006524829	0.961598213411207	NA
gene-Haghl	rna-NM_001378781	1	NA
gene-Haghl	rna-NM_001378782	1	NA
gene-Haghl	rna-NM_001271433	1	NA
gene-Antkmt	rna-NM_001285982	0.876039183564018	NA
gene-Antkmt	rna-NM_145410	0.876039183564018	NA
gene-Stub1	rna-NM_019719	1	NA
gene-Stub1	rna-NR_157362	1	NA
gene-Rhot2	rna-NM_001364950	0.0214079512601764	0
gene-Rhot2	rna-NM_145999	0.0214079512601764	0
gene-Mcrip2	rna-NM_026633	1	NA
gene-Mcrip2	rna-NR_166094	1	NA
gene-Pigq	rna-NM_001357592	1	NA
gene-Pigq	rna-NM_011822	1	NA
gene-Capn15	rna-XR_003952148	1	NA
gene-Capn15	rna-NM_001347334	1	NA
gene-Capn15	rna-NM_001413963	1	NA
gene-Capn15	rna-NM_015830	1	NA
gene-Capn15	rna-NR_182225	1	NA
gene-Rab11fip3	rna-NM_153140	0.10619956157117	NA
gene-Rab11fip3	rna-NM_001162869	0.10619956157117	NA
gene-Decr2	rna-NM_001411316	1	NA
gene-Decr2	rna-NM_011933	1	NA
gene-Axin1	rna-NM_001394389	0.433530119897533	NA
gene-Axin1	rna-NM_001159598	0.433530119897533	NA
gene-Axin1	rna-NM_009733	0.433530119897533	NA
gene-Axin1	rna-XM_006523516	0.433530119897533	NA
gene-Rgs11	rna-XM_030249893	1	NA
gene-Rgs11	rna-NM_001081069	1	NA
gene-Fam234a	rna-NM_001206335	0.474756279189935	NA
gene-Fam234a	rna-NM_001400251	0.474756279189935	NA
gene-Fam234a	rna-NM_001400252	0.474756279189935	NA
gene-Fam234a	rna-NM_207217	0.474756279189935	NA
gene-Fam234a	rna-XM_011246237	0.474756279189935	NA
gene-Luc7l	rna-XM_017317615	1	NA
gene-Luc7l	rna-NR_037906	1	NA
gene-Luc7l	rna-NM_028190	1	NA
gene-Crebrf	rna-XM_011246717	0.52678674853746	NA
gene-Crebrf	rna-NM_029870	0.52678674853746	NA
gene-Crebrf	rna-XM_036160837	0.52678674853746	NA
gene-Phf1	rna-NM_009343	0.987795227009975	NA
gene-Phf1	rna-NR_126158	0.987795227009975	NA
gene-Cuta	rna-NR_104458	0.0176530650631309	1
gene-Cuta	rna-NM_026307	0.0176530650631309	0.00398062726878593
gene-Cuta	rna-NM_026948	0.0176530650631309	0.150369751231619
gene-Syngap1	rna-XM_030249784	1	NA
gene-Syngap1	rna-XM_030249791	1	NA
gene-Syngap1	rna-NM_001394027	1	NA
gene-Syngap1	rna-XM_030249790	1	NA
gene-Syngap1	rna-XM_036160601	1	NA
gene-Bak1	rna-NM_007523	0.486666373365785	NA
gene-Bak1	rna-NR_149749	0.486666373365785	NA
gene-Itpr3	rna-NM_080553	0.104897910567785	NA
gene-Itpr3	rna-XM_036160338	0.104897910567785	NA
gene-Grm4	rna-XM_006524320	1	NA
gene-Grm4	rna-NM_001291045	1	NA
gene-Grm4	rna-XM_011246475	1	NA
gene-Hmga1	rna-NM_001025427	1	NA
gene-Hmga1	rna-NM_001166535	1	NA
gene-Hmga1	rna-NM_001166541	1	NA
gene-Hmga1	rna-NM_016660	1	NA
gene-Pacsin1	rna-NM_001286743	0.39066600599782	NA
gene-Pacsin1	rna-NM_001286744	0.39066600599782	NA
gene-Pacsin1	rna-NM_011861	0.39066600599782	NA
gene-Pacsin1	rna-XM_006524226	0.39066600599782	NA
gene-Pacsin1	rna-NM_178365	0.39066600599782	NA
gene-Ilrun	rna-NM_001033279	1	NA
gene-Ilrun	rna-NM_001044719	1	NA
gene-Ilrun	rna-NM_001271511	1	NA
gene-Taf11	rna-NM_026836	1	NA
gene-Taf11	rna-NM_001379368	1	NA
gene-Taf11	rna-XM_006524862	1	NA
gene-Anks1	rna-NM_001374802	0.0475311156676711	0.0310015337144559
gene-Anks1	rna-NM_001425247	0.0475311156676711	1
gene-Anks1	rna-XM_030249686	0.0475311156676711	1
gene-Anks1	rna-XM_036160516	0.0475311156676711	1
gene-Tcp11	rna-NM_001399995	1	NA
gene-Tcp11	rna-NM_013687	1	NA
gene-Scube3	rna-XM_030249829	0.864955603250085	NA
gene-Scube3	rna-NM_001004366	0.864955603250085	NA
gene-Zfp523	rna-XM_030249689	1	NA
gene-Zfp523	rna-NM_001357995	1	NA
gene-Zfp523	rna-XM_030249690	1	NA
gene-Ppard	rna-NM_001411509	1	NA
gene-Ppard	rna-NM_011145	1	NA
gene-Fance	rna-NM_001163819	1	NA
gene-Fance	rna-NM_001163820	1	NA
gene-Fance	rna-NR_028296	1	NA
gene-Fance	rna-NR_028297	1	NA
gene-Lhfpl5	rna-XM_006524433	1	NA
gene-Lhfpl5	rna-NM_026571	1	NA
gene-Srpk1	rna-XR_385308	0.0104746540062391	0.00204327123103901
gene-Srpk1	rna-NM_016795	0.0104746540062391	0.0255631835221065
gene-Srpk1	rna-XM_011246337	0.0104746540062391	1
gene-Slc26a8	rna-XM_011246394	0.313934478056565	NA
gene-Slc26a8	rna-XM_036160521	0.313934478056565	NA
gene-Slc26a8	rna-NM_001290320	0.313934478056565	NA
gene-Slc26a8	rna-NM_001410514	0.313934478056565	NA
gene-Slc26a8	rna-XM_030249692	0.313934478056565	NA
gene-Mapk14	rna-NM_001168508	0.530091389228811	NA
gene-Mapk14	rna-NM_011951	0.530091389228811	NA
gene-Mapk14	rna-NM_001168513	0.530091389228811	NA
gene-Mapk14	rna-NM_001357724	0.530091389228811	NA
gene-Brpf3	rna-XR_003952129	0.478825074457854	NA
gene-Brpf3	rna-XM_006524326	0.478825074457854	NA
gene-Brpf3	rna-XM_006524332	0.478825074457854	NA
gene-Kctd20	rna-NM_001356299	1	NA
gene-Kctd20	rna-NM_001356298	1	NA
gene-Stk38	rna-NM_001357173	0.435291004517613	NA
gene-Stk38	rna-NM_134115	0.435291004517613	NA
gene-Stk38	rna-XM_030249411	0.435291004517613	NA
gene-Stk38	rna-XM_030249410	0.435291004517613	NA
gene-Srsf3	rna-NM_013663	1	NA
gene-Srsf3	rna-NR_036613	1	NA
gene-Cpne5	rna-NM_153166	1	NA
gene-Cpne5	rna-XM_017317468	1	NA
gene-Cpne5	rna-XM_036160602	1	NA
gene-Mtch1	rna-NM_001357762	1	NA
gene-Mtch1	rna-NM_001357763	1	NA
gene-Mtch1	rna-NM_001347335	1	NA
gene-Mtch1	rna-NM_019880	1	NA
gene-Fgd2	rna-XM_030249817	1	NA
gene-Fgd2	rna-NM_013710	1	NA
gene-Tbc1d22b	rna-NM_001414346	1	NA
gene-Tbc1d22b	rna-NM_198647	1	NA
gene-Ccdc167	rna-NM_001163741	0.24773145634747	NA
gene-Ccdc167	rna-NM_026782	0.24773145634747	NA
gene-Mdga1	rna-XM_006525041	0.208549069143635	NA
gene-Mdga1	rna-NM_001368423	0.208549069143635	NA
gene-Mdga1	rna-XR_385376	0.208549069143635	NA
gene-Zfand3	rna-NM_001356265	1	NA
gene-Zfand3	rna-XM_006524028	1	NA
gene-Glo1	rna-NM_001113560	1	NA
gene-Glo1	rna-NM_025374	1	NA
gene-Slc37a1	rna-XM_011246396	1	NA
gene-Slc37a1	rna-NM_001242427	1	NA
gene-Pde9a	rna-XM_036160398	1	NA
gene-Pde9a	rna-NM_001163748	1	NA
gene-Pde9a	rna-NM_008804	1	NA
gene-Wdr4	rna-XM_006524723	0.6729949102168	NA
gene-Wdr4	rna-XM_006524716	0.6729949102168	NA
gene-Wdr4	rna-XM_030249934	0.6729949102168	NA
gene-Wdr4	rna-XM_006524719	0.6729949102168	NA
gene-Wdr4	rna-XM_036160712	0.6729949102168	NA
gene-Wdr4	rna-NM_001405114	0.6729949102168	NA
gene-Wdr4	rna-NM_001405117	0.6729949102168	NA
gene-Wdr4	rna-NM_021322	0.6729949102168	NA
gene-Wdr4	rna-XM_036160713	0.6729949102168	NA
gene-Pknox1	rna-NM_001411460	0.822697331559651	NA
gene-Pknox1	rna-NM_001411464	0.822697331559651	NA
gene-Pknox1	rna-NM_016670	0.822697331559651	NA
gene-Cbs	rna-NM_144855	0.929627700558991	NA
gene-Cbs	rna-NM_178224	0.929627700558991	NA
gene-U2af1	rna-NM_001163769	1	NA
gene-U2af1	rna-NM_024187	1	NA
gene-Rrp1b	rna-XR_001782117	0.0697711964608864	NA
gene-Rrp1b	rna-NM_028244	0.0697711964608864	NA
gene-Rrp1b	rna-XR_003952190	0.0697711964608864	NA
gene-Rrp1b	rna-XM_036160793	0.0697711964608864	NA
gene-Rrp1b	rna-XM_006524971	0.0697711964608864	NA
gene-Rrp1b	rna-NM_001163734	0.0697711964608864	NA
gene-Brd4	rna-NM_020508	1	NA
gene-Brd4	rna-XM_036160704	1	NA
gene-Brd4	rna-XM_030249927	1	NA
gene-Brd4	rna-XM_006524691	1	NA
gene-Brd4	rna-XM_036160706	1	NA
gene-Akap8	rna-NM_001357760	0.0851090268534986	NA
gene-Akap8	rna-NM_019774	0.0851090268534986	NA
gene-Akap8	rna-NR_131218	0.0851090268534986	NA
gene-Akap8l	rna-NM_001403535	0.887513164251977	NA
gene-Akap8l	rna-NM_001403536	0.887513164251977	NA
gene-Akap8l	rna-NM_017476	0.887513164251977	NA
gene-Akap8l	rna-XR_003952155	0.887513164251977	NA
gene-Akap8l	rna-XR_003952161	0.887513164251977	NA
gene-Akap8l	rna-XR_004939557	0.887513164251977	NA
gene-Wiz	rna-NM_001372222	0.0608033024296496	NA
gene-Wiz	rna-NM_001372226	0.0608033024296496	NA
gene-Wiz	rna-NM_001410398	0.0608033024296496	NA
gene-Wiz	rna-NM_011717	0.0608033024296496	NA
gene-Wiz	rna-NM_001372221	0.0608033024296496	NA
gene-Wiz	rna-NM_001372224	0.0608033024296496	NA
gene-Wiz	rna-NM_001410400	0.0608033024296496	NA
gene-Cyp4f17	rna-XM_011246339	0.196482120358737	NA
gene-Cyp4f17	rna-NM_001101445	0.196482120358737	NA
gene-Cyp4f17	rna-NM_001410355	0.196482120358737	NA
gene-Cyp4f17	rna-NM_001410358	0.196482120358737	NA
gene-Cyp4f17	rna-NM_001410359	0.196482120358737	NA
gene-Cyp4f17	rna-NM_001410360	0.196482120358737	NA
gene-Cyp4f16	rna-XR_385364	1	NA
gene-Cyp4f16	rna-XM_006524882	1	NA
gene-Cyp4f16	rna-NM_001356303	1	NA
gene-Cyp4f16	rna-NM_024442	1	NA
gene-Cyp4f16	rna-XM_006524884	1	NA
gene-Cyp4f16	rna-XM_017317633	1	NA
gene-Zfp871	rna-NM_172458	1	NA
gene-Zfp871	rna-XM_036160429	1	NA
gene-Zfp811	rna-XM_011246439	1	NA
gene-Zfp811	rna-NM_183177	1	NA
gene-Zfp811	rna-XM_017317470	1	NA
gene-Zfp799	rna-XM_011246442	0.64462219654359	NA
gene-Zfp799	rna-NM_001360479	0.64462219654359	NA
gene-Zfp799	rna-NM_177359	0.64462219654359	NA
gene-Zfp870	rna-NM_001425928	1	NA
gene-Zfp870	rna-NM_207245	1	NA
gene-Zfp870	rna-XM_036160603	1	NA
gene-Cyp4f13	rna-NM_130882	1	NA
gene-Cyp4f13	rna-XM_006523737	1	NA
gene-Zfp955a	rna-NM_029952	1	NA
gene-Zfp955a	rna-XM_006525122	1	NA
gene-Zfp955b	rna-XM_030249401	0.754067253065128	NA
gene-Zfp955b	rna-XM_030249402	0.754067253065128	NA
gene-Zfp955b	rna-NM_001142957	0.754067253065128	NA
gene-Zfp81	rna-XM_030249697	0.077202407231191	NA
gene-Zfp81	rna-XM_030249699	0.077202407231191	NA
gene-Zfp81	rna-NM_207541	0.077202407231191	NA
gene-Adamts10	rna-XR_003952109	0.54350135511227	NA
gene-Adamts10	rna-NM_001329143	0.54350135511227	NA
gene-Adamts10	rna-NM_001329202	0.54350135511227	NA
gene-Adamts10	rna-NR_137627	0.54350135511227	NA
gene-Adamts10	rna-NM_001425316	0.54350135511227	NA
gene-Adamts10	rna-NM_001425317	0.54350135511227	NA
gene-Adamts10	rna-XM_017317428	0.54350135511227	NA
gene-Adamts10	rna-XM_017317424	0.54350135511227	NA
gene-Hnrnpm	rna-NM_001109913	0.752308137613945	NA
gene-Hnrnpm	rna-NM_029804	0.752308137613945	NA
gene-Marchf2	rna-NM_145486	1	NA
gene-Marchf2	rna-NM_001252480	1	NA
gene-Rab11b	rna-NM_008997	0.0402117545226459	0
gene-Rab11b	rna-XM_006523887	0.0402117545226459	0
gene-Kank3	rna-NM_030697	0.286063898963278	NA
gene-Kank3	rna-XM_006525175	0.286063898963278	NA
gene-Rps28	rna-NM_001355384	0.905809804129641	NA
gene-Rps28	rna-NM_016844	0.905809804129641	NA
gene-Tapbp	rna-NM_001025313	1	NA
gene-Tapbp	rna-NM_009318	1	NA
gene-Rgl2	rna-XR_385304	0.918197401712031	NA
gene-Rgl2	rna-NM_001410645	0.918197401712031	NA
gene-Rgl2	rna-NM_009059	0.918197401712031	NA
gene-Rgl2	rna-NR_177103	0.918197401712031	NA
gene-Vps52	rna-XR_001782066	0.308517706672777	NA
gene-Vps52	rna-NM_172620	0.308517706672777	NA
gene-Vps52	rna-XM_030249706	0.308517706672777	NA
gene-Slc39a7	rna-NM_001077709	0.592747016534131	NA
gene-Slc39a7	rna-NM_008202	0.592747016534131	NA
gene-Rxrb	rna-NM_001205214	1	NA
gene-Rxrb	rna-NM_011306	1	NA
gene-Rxrb	rna-NM_001205216	1	NA
gene-Col11a2	rna-XR_385276	0.672311303615053	NA
gene-Col11a2	rna-XM_006523570	0.672311303615053	NA
gene-Col11a2	rna-NM_001401301	0.672311303615053	NA
gene-Col11a2	rna-XM_006523571	0.672311303615053	NA
gene-Brd2	rna-NR_037970	7.64721946490493e-05	1
gene-Brd2	rna-NM_001204973	7.64721946490493e-05	0.00534652062894476
gene-Brd2	rna-XM_030249500	7.64721946490493e-05	1.48680761076245e-05
gene-Brd2	rna-NM_001424771	7.64721946490493e-05	1
gene-H2-DMa	rna-NM_001424788	0.621392100563991	NA
gene-H2-DMa	rna-NM_010386	0.621392100563991	NA
gene-H2-DMa	rna-XM_017317260	0.621392100563991	NA
gene-Notch4	rna-XR_385298	1	NA
gene-Notch4	rna-XM_006523798	1	NA
gene-Notch4	rna-NM_010929	1	NA
gene-Egfl8	rna-NM_001403845	1	NA
gene-Egfl8	rna-NM_152922	1	NA
gene-Ppt2	rna-NM_019441	0.526919486416019	NA
gene-Ppt2	rna-NM_001302396	0.526919486416019	NA
gene-Ppt2	rna-NM_001302394	0.526919486416019	NA
gene-Ppt2	rna-NM_001302393	0.526919486416019	NA
gene-Prrt1	rna-XM_011246470	0.168931821800401	NA
gene-Prrt1	rna-NM_001368730	0.168931821800401	NA
gene-Prrt1	rna-NM_030890	0.168931821800401	NA
gene-Prrt1	rna-XM_030249815	0.168931821800401	NA
gene-Prrt1	rna-XM_036160615	0.168931821800401	NA
gene-Tnxb	rna-XM_006525187	1	NA
gene-Tnxb	rna-XM_006525189	1	NA
gene-Dxo	rna-XM_011246251	0.877951343960521	NA
gene-Dxo	rna-NM_001163770	0.877951343960521	NA
gene-Dxo	rna-NM_001413617	0.877951343960521	NA
gene-Dxo	rna-NM_033613	0.877951343960521	NA
gene-Nelfe	rna-NM_001045864	1	NA
gene-Nelfe	rna-NM_138580	1	NA
gene-Ehmt2	rna-NM_001286575	0.739234698377108	NA
gene-Ehmt2	rna-NM_001403870	0.739234698377108	NA
gene-Ehmt2	rna-NM_145830	0.739234698377108	NA
gene-1110038B12Rik	rna-NR_027943	1	NA
gene-1110038B12Rik	rna-NR_015536	1	NA
gene-D17H6S56E-5	rna-XM_017317209	1	NA
gene-D17H6S56E-5	rna-NM_033075	1	NA
gene-Vars1	rna-NM_011690	0.498950879740023	NA
gene-Vars1	rna-NM_001424990	0.498950879740023	NA
gene-Vars1	rna-XM_017317396	0.498950879740023	NA
gene-Ly6g6e	rna-NM_001405155	0.809022051678402	NA
gene-Ly6g6e	rna-NM_027366	0.809022051678402	NA
gene-Abhd16a	rna-XR_004939480	1	NA
gene-Abhd16a	rna-NM_178592	1	NA
gene-Gpank1	rna-NM_001128597	0.747543644321904	NA
gene-Gpank1	rna-NM_001410200	0.747543644321904	NA
gene-Gpank1	rna-XM_030250157	0.747543644321904	NA
gene-Bag6	rna-NM_001372269	0.196113478994277	NA
gene-Bag6	rna-NM_057171	0.196113478994277	NA
gene-Bag6	rna-XM_030249712	0.196113478994277	NA
gene-Bag6	rna-NM_001372267	0.196113478994277	NA
gene-Bag6	rna-NM_001372270	0.196113478994277	NA
gene-Bag6	rna-NM_001372281	0.196113478994277	NA
gene-Bag6	rna-NM_001372286	0.196113478994277	NA
gene-Prrc2a	rna-NM_001199044	1	NA
gene-Prrc2a	rna-NM_020027	1	NA
gene-Nfkbil1	rna-NM_010909	1	NA
gene-Nfkbil1	rna-NM_001364909	1	NA
gene-H2-Q2	rna-NM_001368740	1	NA
gene-H2-Q2	rna-NM_010392	1	NA
gene-Tcf19	rna-XM_030249438	1	NA
gene-Tcf19	rna-NM_001163763	1	NA
gene-Tcf19	rna-NM_001163764	1	NA
gene-Tcf19	rna-NM_025674	1	NA
gene-Cchcr1	rna-XR_004939528	1	NA
gene-Cchcr1	rna-NM_001372298	1	NA
gene-Cchcr1	rna-NM_146248	1	NA
gene-Cchcr1	rna-XR_003952119	1	NA
gene-Cchcr1	rna-XR_004939530	1	NA
gene-Cchcr1	rna-NM_001372297	1	NA
gene-Cchcr1	rna-XM_011246446	1	NA
gene-Vars2	rna-XM_036160776	0.890471278955058	NA
gene-Vars2	rna-NM_175137	0.890471278955058	NA
gene-Vars2	rna-XR_003952174	0.890471278955058	NA
gene-Ddr1	rna-NM_001424640	1	NA
gene-Ddr1	rna-NM_001198833	1	NA
gene-Ddr1	rna-NM_172962	1	NA
gene-Mdc1	rna-NM_001010833	1	NA
gene-Mdc1	rna-NM_001405523	1	NA
gene-Mdc1	rna-NM_001405521	1	NA
gene-Mdc1	rna-NM_001405524	1	NA
gene-Mdc1	rna-NM_001405525	1	NA
gene-Ppp1r18	rna-NM_001146710	0.785877265490846	NA
gene-Ppp1r18	rna-NM_175242	0.785877265490846	NA
gene-Dhx16	rna-XR_876528	1	NA
gene-Dhx16	rna-NM_026987	1	NA
gene-2310061I04Rik	rna-XM_006524877	1	NA
gene-2310061I04Rik	rna-NM_001033630	1	NA
gene-2310061I04Rik	rna-XM_006524875	1	NA
gene-Atat1	rna-NM_001142745	1	NA
gene-Atat1	rna-NM_028476	1	NA
gene-Prr3	rna-NM_001282012	0.966650803537752	NA
gene-Prr3	rna-NM_001282024	0.966650803537752	NA
gene-Prr3	rna-NM_145487	0.966650803537752	NA
gene-H2-T22	rna-NM_001347382	0.301284758119991	NA
gene-H2-T22	rna-NM_001359755	0.301284758119991	NA
gene-H2-T22	rna-NM_001359756	0.301284758119991	NA
gene-H2-T22	rna-NM_010397	0.301284758119991	NA
gene-Trim39	rna-NM_001374606	0.681070705793262	NA
gene-Trim39	rna-NM_178281	0.681070705793262	NA
gene-Trim39	rna-NM_001357889	0.681070705793262	NA
gene-Gm33257	rna-XR_876783	0.988268880495348	NA
gene-Gm33257	rna-XR_876785	0.988268880495348	NA
gene-Gm33257	rna-XR_004939718	0.988268880495348	NA
gene-Trim26	rna-XM_006524213	1	NA
gene-Trim26	rna-XM_006524214	1	NA
gene-Trim26	rna-NM_001025599	1	NA
gene-Trim26	rna-NM_001286727	1	NA
gene-Polr1h	rna-NM_023162	1	NA
gene-Polr1h	rna-NM_001355422	1	NA
gene-H2-M5	rna-NR_160897	1	NA
gene-H2-M5	rna-XM_030249800	1	NA
gene-H2-M5	rna-NM_001115075	1	NA
gene-Zfp57	rna-NM_001013745	1	NA
gene-Zfp57	rna-NR_033137	1	NA
gene-Gabbr1	rna-NM_019439	1	NA
gene-Gabbr1	rna-XM_030249908	1	NA
gene-Cenpq	rna-NM_031863	1	NA
gene-Cenpq	rna-XM_036160859	1	NA
gene-Ptchd4	rna-XM_036160722	0.528858310083938	NA
gene-Ptchd4	rna-XM_006524754	0.528858310083938	NA
gene-Ptchd4	rna-XM_030249941	0.528858310083938	NA
gene-Ptchd4	rna-XM_036160721	0.528858310083938	NA
gene-Cd2ap	rna-XM_011246263	0.0386576521466713	1
gene-Cd2ap	rna-NM_001410467	0.0386576521466713	1
gene-Cd2ap	rna-NM_001410468	0.0386576521466713	0.0404361726917072
gene-Cd2ap	rna-NM_009847	0.0386576521466713	0.0342095828958821
gene-Cd2ap	rna-NR_177075	0.0386576521466713	1
gene-E130008D07Rik	rna-NR_045155	1	NA
gene-E130008D07Rik	rna-NR_045153	1	NA
gene-E130008D07Rik	rna-NR_045154	1	NA
gene-Adgrf5	rna-XM_006524128	0.713620623020264	NA
gene-Adgrf5	rna-XM_036160548	0.713620623020264	NA
gene-Adgrf5	rna-NM_001404530	0.713620623020264	NA
gene-Adgrf5	rna-XM_036160549	0.713620623020264	NA
gene-Adgrf5	rna-NM_001404529	0.713620623020264	NA
gene-Adgrf5	rna-NM_001404541	0.713620623020264	NA
gene-Tdrd6	rna-NM_001161366	1	NA
gene-Tdrd6	rna-NM_001161367	1	NA
gene-Slc25a27	rna-XM_036160809	0.591071177232948	NA
gene-Slc25a27	rna-XM_030250092	0.591071177232948	NA
gene-Slc25a27	rna-XR_004939591	0.591071177232948	NA
gene-Slc25a27	rna-XM_036160814	0.591071177232948	NA
gene-Slc25a27	rna-XM_030250098	0.591071177232948	NA
gene-Rcan2	rna-NM_001357742	1	NA
gene-Rcan2	rna-NM_207649	1	NA
gene-Rcan2	rna-NM_030598	1	NA
gene-Enpp5	rna-NM_001168620	1	NA
gene-Enpp5	rna-NM_001329619	1	NA
gene-Enpp4	rna-XM_036160551	0.747409923249422	NA
gene-Enpp4	rna-NM_199016	0.747409923249422	NA
gene-Enpp4	rna-NM_001357996	0.747409923249422	NA
gene-Runx2	rna-NR_073425	1	NA
gene-Runx2	rna-NM_001145920	1	NA
gene-Runx2	rna-NM_001271630	1	NA
gene-B230354K17Rik	rna-NR_130960	0.316240385177142	NA
gene-B230354K17Rik	rna-NR_130961	0.316240385177142	NA
gene-Aars2	rna-XR_385317	0.697084458076247	NA
gene-Aars2	rna-NM_001358000	0.697084458076247	NA
gene-Aars2	rna-NM_198608	0.697084458076247	NA
gene-Slc29a1	rna-NM_001199116	1	NA
gene-Slc29a1	rna-NM_001357771	1	NA
gene-Slc29a1	rna-NM_001376989	1	NA
gene-Slc29a1	rna-XM_036160734	1	NA
gene-Tmem63b	rna-NM_001413624	1	NA
gene-Tmem63b	rna-NM_001413625	1	NA
gene-Vegfa	rna-NM_001110267	0.0178080274411387	1
gene-Vegfa	rna-NM_001110268	0.0178080274411387	1
gene-Vegfa	rna-NM_001025257	0.0178080274411387	1
gene-Vegfa	rna-NM_001287057	0.0178080274411387	0.0201861901829923
gene-Vegfa	rna-NM_001287058	0.0178080274411387	1
gene-Vegfa	rna-NM_001317041	0.0178080274411387	1
gene-Vegfa	rna-NM_009505	0.0178080274411387	1
gene-Rsph9	rna-NM_029338	1	NA
gene-Rsph9	rna-XM_006525074	1	NA
gene-Gtpbp2	rna-NM_001357745	1	NA
gene-Gtpbp2	rna-NM_019581	1	NA
gene-Polh	rna-NM_001364947	0.577486192747143	NA
gene-Polh	rna-NM_030715	0.577486192747143	NA
gene-Lrrc73	rna-NM_001111142	0.892677635613933	NA
gene-Lrrc73	rna-NR_184567	0.892677635613933	NA
gene-Tjap1	rna-NM_001252474	0.586262233135264	NA
gene-Tjap1	rna-XM_011246671	0.586262233135264	NA
gene-Tjap1	rna-XM_011246678	0.586262233135264	NA
gene-Tjap1	rna-XM_011246663	0.586262233135264	NA
gene-Tjap1	rna-XM_011246667	0.586262233135264	NA
gene-Tjap1	rna-XM_011246677	0.586262233135264	NA
gene-Tjap1	rna-XM_011246662	0.586262233135264	NA
gene-Dlk2	rna-NM_001286028	1	NA
gene-Dlk2	rna-NM_001286013	1	NA
gene-Dlk2	rna-NM_001414441	1	NA
gene-Dlk2	rna-NM_001414442	1	NA
gene-Abcc10	rna-NM_001347396	1	NA
gene-Abcc10	rna-XM_017317442	1	NA
gene-Abcc10	rna-NR_182268	1	NA
gene-Abcc10	rna-NM_170680	1	NA
gene-Zfp318	rna-NM_021346	0.858171617337469	NA
gene-Zfp318	rna-NM_207671	0.858171617337469	NA
gene-Zfp318	rna-XM_011246554	0.858171617337469	NA
gene-Crip3	rna-XM_006523496	1	NA
gene-Crip3	rna-XM_006523491	1	NA
gene-Ttbk1	rna-NM_001162864	1	NA
gene-Ttbk1	rna-XM_036160252	1	NA
gene-Ttbk1	rna-XM_036160251	1	NA
gene-Ttbk1	rna-XM_006523445	1	NA
gene-Ptk7	rna-NM_175168	0.0399629472909671	0
gene-Ptk7	rna-XM_006524924	0.0399629472909671	0
gene-Klc4	rna-NM_001357130	0.224802520386389	NA
gene-Klc4	rna-NM_029091	0.224802520386389	NA
gene-Mea1	rna-NR_102392	1	NA
gene-Mea1	rna-NM_010787	1	NA
gene-Ppp2r5d	rna-NM_009358	1	NA
gene-Ppp2r5d	rna-NM_001357684	1	NA
gene-Pex6	rna-NM_145488	1	NA
gene-Pex6	rna-NR_157369	1	NA
gene-Cnpy3	rna-NM_001305990	1	NA
gene-Cnpy3	rna-NM_028065	1	NA
gene-Bicral	rna-NM_001100452	0.803020871877043	NA
gene-Bicral	rna-XM_036160441	0.803020871877043	NA
gene-Bicral	rna-XM_011246345	0.803020871877043	NA
gene-Ubr2	rna-XM_006524145	0.0103100611320695	0.020395928890809
gene-Ubr2	rna-NM_001177374	0.0103100611320695	1
gene-Ubr2	rna-NM_146078	0.0103100611320695	0.00399725141441734
gene-Ubr2	rna-XM_030249735	0.0103100611320695	1
gene-Trerf1	rna-NM_001097623	1	NA
gene-Trerf1	rna-NM_172622	1	NA
gene-Mrps10	rna-NM_001146211	1	NA
gene-Mrps10	rna-NM_001146212	1	NA
gene-Taf8	rna-NM_001410186	0.768856377813523	NA
gene-Taf8	rna-NM_001410187	0.768856377813523	NA
gene-Taf8	rna-NM_022015	0.768856377813523	NA
gene-Taf8	rna-NR_176962	0.768856377813523	NA
gene-Med20	rna-NM_001364926	0.020127558717548	1
gene-Med20	rna-NM_020048	0.020127558717548	0.5640745139561
gene-Med20	rna-NR_157365	0.020127558717548	0.00480810199223927
gene-Frs3	rna-NM_001419208	1	NA
gene-Frs3	rna-NM_144939	1	NA
gene-Mdfi	rna-NM_001276390	1	NA
