"","Gene","Event_Type","Chromosome","Coordinates","Strand","dPSI_PE-Ctrl","p-val_PE-Ctrl","-log10(p-adj PE-Ctrl)","regulation"
"15236","Tarbp2","SE","NC_000081.7","102427726-102428910:102429012-102429556","+",0.0366007186,0.3981018981,0.400005751749258,"not significant"
"15237","Tarbp2","SE","NC_000081.7","102427726-102428910:102429012-102429573","+",0.0078365277,0.3981018981,0.400005751749258,"not significant"
"15238","Tarbp2","SE","NC_000081.7","102427726-102428915:102429012-102429556","+",-0.0356152023,0.3981018981,0.400005751749258,"not significant"
"15239","Tarbp2","SE","NC_000081.7","102429648-102430132:102430231-102430416","+",-0.0561931115,0.3981018981,0.400005751749258,"not significant"
"15240","Tarbp2","SE","NC_000081.7","102429648-102430159:102430231-102430416","+",0.01187699,0.3981018981,0.400005751749258,"not significant"
"15241","Tarbp2","SE","NC_000081.7","102429648-102430162:102430231-102430416","+",0.1489274061,0.3981018981,0.400005751749258,"not significant"
"15242","Tars2","SE","NC_000069.7","95649990-95653097:95653174-95653345","-",0.00644124,0.3661338661,0.436360098542343,"not significant"
"15243","Tars2","SE","NC_000069.7","95653482-95653847:95654009-95654751","-",0.017721009,0.3661338661,0.436360098542343,"not significant"
"15244","Tars2","SE","NC_000069.7","95653482-95653847:95654009-95655354","-",0.0643893551,0.3661338661,0.436360098542343,"not significant"
"15245","Tars2","SE","NC_000069.7","95653482-95654751:95654968-95655354","-",-0.0532250915,0.3661338661,0.436360098542343,"not significant"
"15246","Tars2","SE","NC_000069.7","95654009-95654751:95654968-95655354","-",-0.0071512086,0.3661338661,0.436360098542343,"not significant"
"15247","Tars2","SE","NC_000069.7","95655452-95655799:95655866-95657651","-",0.4647999314,0.3661338661,0.436360098542343,"not significant"
"15248","Tars2","SE","NC_000069.7","95655452-95655799:95655945-95657651","-",0.0140163853,0.3661338661,0.436360098542343,"not significant"
"15249","Tars2","SE","NC_000069.7","95658077-95658179:95658296-95658818","-",0.006170319,0.3661338661,0.436360098542343,"not significant"
"15250","Tars2","SE","NC_000069.7","95658077-95658179:95658296-95660319","-",0.2838930063,0.3661338661,0.436360098542343,"not significant"
"15251","Tars2","SE","NC_000069.7","95658077-95658818:95658942-95660319","-",0.0733373925,0.3661338661,0.436360098542343,"not significant"
"15252","Tars2","SE","NC_000069.7","95658296-95658818:95658942-95660319","-",-0.0064960098,0.3661338661,0.436360098542343,"not significant"
"15253","Tars2","SE","NC_000069.7","95660442-95661631:95661827-95662070","-",0.0375025936,0.3661338661,0.436360098542343,"not significant"
"15254","Tars2","SE","NC_000069.7","95660442-95661684:95661827-95662070","-",0.10530492,0.3661338661,0.436360098542343,"not significant"
"15255","Tars3","SE","NC_000073.7","65336290-65338627:65338699-65339716","+",-0.0060371259,0.3411588412,0.467043369409372,"not significant"
"15256","Tasor","SE","NC_000080.7","27188268-27189463:27189522-27193575","+",-0.0480723082,0.2847152847,0.545589217494123,"not significant"
"15257","Tasor","SE","NC_000080.7","27199177-27201586:27201764-27201881","+",0.0124949331,0.2847152847,0.545589217494123,"not significant"
"15258","Tasp1","SE","NC_000068.8","139725802-139752453:139752563-139789077","-",-0.0054869603,0.3556443556,0.448984079560608,"not significant"
"15259","Tasp1","SE","NC_000068.8","139725802-139752453:139752563-139789090","-",-0.25,0.3556443556,0.448984079560608,"not significant"
"15260","Tasp1","SE","NC_000068.8","139819633-139827049:139827128-139837993","-",-0.0739240438,0.3556443556,0.448984079560608,"not significant"
"15261","Tasp1","SE","NC_000068.8","139838077-139850619:139850739-139884014","-",-0.1045984743,0.3556443556,0.448984079560608,"not significant"
"15262","Tasp1","SE","NC_000068.8","139850739-139869147:139869215-139884014","-",0,0.3556443556,0.448984079560608,"not significant"
"15263","Tasp1","SE","NC_000068.8","139850739-139872521:139872783-139884014","-",-0.0359537106,0.3556443556,0.448984079560608,"not significant"
"15264","Tasp1","SE","NC_000068.8","139850739-139884014:139884082-139890162","-",0.0415803487,0.3556443556,0.448984079560608,"not significant"
"15265","Tatdn1","SE","NC_000081.7","58777660-58781422:58781498-58788001","-",-0.0045921297,0.3629370629,0.440168679660954,"not significant"
"15266","Tatdn1","SE","NC_000081.7","58777660-58781426:58781498-58788001","-",-0.1739818956,0.3629370629,0.440168679660954,"not significant"
"15267","Tatdn1","SE","NC_000081.7","58793266-58794156:58794232-58795678","-",0,0.3629370629,0.440168679660954,"not significant"
"15268","Tatdn1","SE","NC_000081.7","58793266-58794156:58794232-58795754","-",0.0453443128,0.3629370629,0.440168679660954,"not significant"
"15269","Tatdn1","SE","NC_000081.7","58793266-58795678:58795817-58798285","-",0.2611092035,0.3629370629,0.440168679660954,"not significant"
"15270","Tatdn1","SE","NC_000081.7","58793266-58795754:58795817-58798285","-",0.1608080324,0.3629370629,0.440168679660954,"not significant"
"15271","Tatdn2_and_gene-Mir7042","SE","NC_000072.7","113684354-113686421:113686604-113687002","+",-0.0098780609,0.3676323676,0.434586258844038,"not significant"
"15272","Tatdn2_and_gene-Mir7042","SE","NC_000072.7","113686604-113686783:113686880-113687002","+",-0.0051765005,0.3676323676,0.434586258844038,"not significant"
"15273","Tatdn3","SE","NC_000067.7","190781556-190785057:190785169-190787053","-",0.0564541092,0.2922077922,0.534308207072701,"not significant"
"15274","Tatdn3","SE","NC_000067.7","190781559-190785057:190785169-190787053","-",0.3665304214,0.2867132867,0.542552180765452,"not significant"
"15275","Tax1bp1","SE","NC_000072.7","52714157-52716529:52716714-52718936","+",-0.0047187662,0.4020979021,0.395668192773165,"not significant"
"15276","Tax1bp1","SE","NC_000072.7","52719160-52719677:52719823-52721207","+",-0.0056800828,0.4020979021,0.395668192773165,"not significant"
"15277","Tbc1d10c","SE","NC_000085.7","4235072-4235351:4235505-4237941","-",0,0.2442557443,0.612155213940991,"not significant"
"15278","Tbc1d12","SE","NC_000085.7","38825890-38836347:38836465-38854060","+",0.0304022513,0.2332667333,0.632147192515252,"not significant"
"15279","Tbc1d13","SE","NC_000068.8","30024882-30025421:30025564-30026685","+",0.0013487241,0.4150849151,0.381863049343406,"not significant"
"15280","Tbc1d13","SE","NC_000068.8","30024882-30025421:30025564-30027133","+",-0.0035829681,0.4150849151,0.381863049343406,"not significant"
"15281","Tbc1d13","SE","NC_000068.8","30024882-30026685:30026725-30027133","+",-3.02237e-05,0.4150849151,0.381863049343406,"not significant"
"15282","Tbc1d13","SE","NC_000068.8","30025564-30026685:30026725-30027133","+",-0.0079199887,0.4150849151,0.381863049343406,"not significant"
"15283","Tbc1d13","SE","NC_000068.8","30026725-30026880:30026913-30027133","+",-0.0196714973,0.4150849151,0.381863049343406,"not significant"
"15284","Tbc1d13","SE","NC_000068.8","30026725-30026880:30026995-30027133","+",-0.016092435,0.4150849151,0.381863049343406,"not significant"
"15285","Tbc1d13","SE","NC_000068.8","30030569-30032274:30032433-30036664","+",0.0058863895,0.4150849151,0.381863049343406,"not significant"
"15286","Tbc1d13","SE","NC_000068.8","30030569-30032274:30033290-30036664","+",0.0299462385,0.4150849151,0.381863049343406,"not significant"
"15287","Tbc1d14_and_gene-Gm32528","SE","NC_000071.7","36652620-36662369:36662478-36664922","-",0.0006231898,0.4255744256,0.371024478350501,"not significant"
"15288","Tbc1d14_and_gene-Gm32528","SE","NC_000071.7","36665050-36665704:36665775-36669798","-",-0.0059954505,0.4255744256,0.371024478350501,"not significant"
"15289","Tbc1d14_and_gene-Gm32528","SE","NC_000071.7","36665775-36669798:36669892-36671383","-",-0.0007319592,0.4255744256,0.371024478350501,"not significant"
"15290","Tbc1d14_and_gene-Gm32528","SE","NC_000071.7","36682392-36700521:36700641-36728640","-",-0.0270066559,0.4255744256,0.371024478350501,"not significant"
"15291","Tbc1d15","SE","NC_000076.7","115056313-115056593:115056643-115057488","-",0.0016951701,0.3526473526,0.452659372149812,"not significant"
"15292","Tbc1d15","SE","NC_000076.7","115069163-115075177:115075251-115076754","-",-0.0019089406,0.3526473526,0.452659372149812,"not significant"
"15293","Tbc1d16_and_gene-Mir6934_and_gene-Gm11753","SE","NC_000077.7","119049718-119066173:119066217-119099597","-",-0.0071594421,0.4200799201,0.376668077324628,"not significant"
"15294","Tbc1d16_and_gene-Mir6934_and_gene-Gm11753","SE","NC_000077.7","119049718-119066173:119066220-119099597","-",-0.0015064376,0.4200799201,0.376668077324628,"not significant"
"15295","Tbc1d17","SE","NC_000073.7","44490844-44490967:44491053-44491407","-",0,0.4120879121,0.385010124580635,"not significant"
"15296","Tbc1d17","SE","NC_000073.7","44496308-44496839:44496907-44497694","-",-0.0063909132,0.4120879121,0.385010124580635,"not significant"
"15297","Tbc1d19","SE","NC_000071.7","53987842-53988709:53988830-53990312","+",-0.0466298214,0.371028971,0.430592178109468,"not significant"
"15298","Tbc1d19","SE","NC_000071.7","53987842-53988731:53988830-53990312","+",0.019410772,0.371028971,0.430592178109468,"not significant"
"15299","Tbc1d19","SE","NC_000071.7","53995312-53995469:53995579-54003543","+",-0.0209674203,0.371028971,0.430592178109468,"not significant"
"15300","Tbc1d19","SE","NC_000071.7","53995312-53995519:53995579-54003543","+",-0.1039159842,0.371028971,0.430592178109468,"not significant"
"15301","Tbc1d19","SE","NC_000071.7","54017548-54029595:54029679-54032229","+",0.0204005924,0.371028971,0.430592178109468,"not significant"
"15302","Tbc1d19","SE","NC_000071.7","54046749-54047560:54048504-54054333","+",-0.013233292,0.371028971,0.430592178109468,"not significant"
"15303","Tbc1d19","SE","NC_000071.7","54048504-54049273:54049446-54054333","+",-0.0067895085,0.371028971,0.430592178109468,"not significant"
"15304","Tbc1d1_and_gene-Gm38634","SE","NC_000071.7","64387873-64391535:64391612-64414058","+",0,0.3436563437,0.463875634852618,"not significant"
"15305","Tbc1d1_and_gene-Gm38634","SE","NC_000071.7","64428524-64432738:64432848-64435259","+",0.0245415518,0.3436563437,0.463875634852618,"not significant"
"15306","Tbc1d22a","SE","NC_000081.7","86120054-86123318:86123494-86176335","+",0,0.3686313686,0.433407711357215,"not significant"
"15307","Tbc1d22a","SE","NC_000081.7","86196042-86235855:86235964-86250806","+",-0.0073897411,0.3686313686,0.433407711357215,"not significant"
"15308","Tbc1d22a","SE","NC_000081.7","86275405-86333393:86333488-86381014","+",-0.0090816308,0.3686313686,0.433407711357215,"not significant"
"15309","Tbc1d22b_and_gene-Mir7667","SE","NC_000083.7","29768968-29783406:29783462-29787366","+",-0.0733704831,0.3746253746,0.426402809781016,"not significant"
"15310","Tbc1d23","SE","NC_000082.7","56998383-57001855:57001899-57003214","-",0.0100103305,0.3866133866,0.412723112475445,"not significant"
"15311","Tbc1d23","SE","NC_000082.7","57019133-57019222:57019346-57028567","-",0.0075272299,0.3866133866,0.412723112475445,"not significant"
"15312","Tbc1d24_and_gene-Ntn3","SE","NC_000083.7","24402826-24403355:24403372-24404178","-",-0.0217596525,0.3996003996,0.398374086151791,"not significant"
"15313","Tbc1d25","SE","NC_000086.8","8023017-8038977:8039131-8040440","-",-0.0110122976,0.3331668332,0.477338239183517,"not significant"
"15314","Tbc1d2","SE","NC_000070.7","46616364-46618435:46618459-46620447","-",0.1196622008,0.2307692308,0.636822097529268,"not significant"
"15315","Tbc1d2","SE","NC_000070.7","46630009-46637589:46637736-46646117","-",-0.2028187891,0.2307692308,0.636822097529268,"not significant"
"15316","Tbc1d2b_and_gene-Gm16200","SE","NC_000075.7","90091906-90096596:90096742-90097531","-",0.0151604935,0.3156843157,0.500746994839337,"not significant"
"15317","Tbc1d30","SE","NC_000076.7","121103529-121107312:121107371-121107900","-",0.0221923342,0.2382617383,0.622945694033444,"not significant"
"15318","Tbc1d31","SE","NC_000081.7","57775787-57777251:57777366-57779366","+",0,0.3401598402,0.468316961179241,"not significant"
"15319","Tbc1d31","SE","NC_000081.7","57775787-57779366:57779512-57786353","+",-0.0235268762,0.3401598402,0.468316961179241,"not significant"
"15320","Tbc1d31","SE","NC_000081.7","57776508-57777251:57777366-57779366","+",-0.75,0.2847152847,0.545589217494123,"not significant"
"15321","Tbc1d31","SE","NC_000081.7","57779512-57783327:57783442-57786353","+",0.0559387658,0.3401598402,0.468316961179241,"not significant"
"15322","Tbc1d31","SE","NC_000081.7","57824379-57825465:57825659-57827200","+",0.0097497341,0.3401598402,0.468316961179241,"not significant"
"15323","Tbc1d4_and_gene-Gm34417","SE","NC_000080.7","101696329-101698135:101698171-101700311","-",0.0069472634,0.3281334051,0.483949554703534,"not significant"
"15324","Tbc1d4_and_gene-Gm34417","SE","NC_000080.7","101703200-101708316:101708506-101714416","-",0.0591006327,0.3281334051,0.483949554703534,"not significant"
"15325","Tbc1d4_and_gene-Gm34417","SE","NC_000080.7","101703200-101708864:101708887-101714416","-",0,0.3281334051,0.483949554703534,"not significant"
"15326","Tbc1d4_and_gene-Gm34417","SE","NC_000080.7","101703200-101712513:101712677-101714416","-",0,0.3281334051,0.483949554703534,"not significant"
"15327","Tbc1d4_and_gene-Gm34417","SE","NC_000080.7","101742633-101744524:101745126-101845399","-",0,0.3281718282,0.483898703546237,"not significant"
"15328","Tbc1d5","SE","NC_000083.7","51089452-51102954:51103019-51106895","-",-0.1250877771,0.3341658342,0.476037955331074,"not significant"
"15329","Tbc1d5","SE","NC_000083.7","51120869-51159561:51159667-51181594","-",-0.0035061209,0.3341658342,0.476037955331074,"not significant"
"15330","Tbc1d5","SE","NC_000083.7","51291702-51332102:51332232-51450387","-",0.003675055,0.3341658342,0.476037955331074,"not significant"
"15331","Tbc1d8","SE","NC_000067.7","39419174-39419309:39419438-39420358","-",-0.0181585975,0.3566433566,0.447765861419922,"not significant"
"15332","Tbc1d8","SE","NC_000067.7","39420643-39423311:39423573-39424202","-",0.0032587307,0.3566433566,0.447765861419922,"not significant"
"15333","Tbc1d8b","SE","NC_000086.8","138586059-138601748:138601858-138605351","+",-0.1489664305,0.1843156843,0.734437707021196,"not significant"
"15334","Tbc1d9b","SE","NC_000077.7","50036082-50036930:50037188-50038848","+",-0.0363131687,0.3966033966,0.401643570719923,"not significant"
"15335","Tbc1d9b","SE","NC_000077.7","50050538-50052282:50052522-50052873","+",0.0015324971,0.3966033966,0.401643570719923,"not significant"
"15336","Tbc1d9b","SE","NC_000077.7","50054723-50054989:50055039-50058996","+",0.0112265573,0.3966033966,0.401643570719923,"not significant"
"15337","Tbc1d9b","SE","NC_000077.7","50054723-50058996:50059052-50059523","+",0.1010807693,0.3966033966,0.401643570719923,"not significant"
"15338","Tbccd1","SE","NC_000082.7","22632706-22633558:22633634-22637131","-",0.0255620317,0.3126873127,0.504889739915249,"not significant"
"15339","Tbcd","SE","NC_000077.7","121394613-121404865:121404958-121431678","+",0.0027871823,0.3936063936,0.404937855660799,"not significant"
"15340","Tbce","SE","NC_000079.7","14175763-14177145:14178281-14179728","-",-0.1844193864,0.3026973027,0.518991448973144,"not significant"
"15341","Tbce","SE","NC_000079.7","14175763-14178115:14178281-14179728","-",-0.15608307,0.3026973027,0.518991448973144,"not significant"
"15342","Tbce","SE","NC_000079.7","14175763-14178118:14178281-14179728","-",-0.0922651965,0.3026973027,0.518991448973144,"not significant"
"15343","Tbce","SE","NC_000079.7","14175763-14178128:14178281-14179728","-",-0.0367308934,0.3026973027,0.518991448973144,"not significant"
"15344","Tbce","SE","NC_000079.7","14179868-14180373:14180437-14180528","-",-0.0012979386,0.3756243756,0.425246232579841,"not significant"
"15345","Tbce","SE","NC_000079.7","14179868-14180373:14180457-14180528","-",0.0165937763,0.3333333333,0.477121254763092,"not significant"
"15346","Tbce","SE","NC_000079.7","14189408-14194287:14194472-14202283","-",-0.0295297321,0.3026973027,0.518991448973144,"not significant"
"15347","Tbce","SE","NC_000079.7","14194472-14202283:14202367-14203861","-",0.0125069587,0.3333333333,0.477121254763092,"not significant"
